Group,Customer_Segment,Sales_Before,Sales_After,Customer_Satisfaction_Before,Customer_Satisfaction_After,Purchase_Made
Control,Low Value,144.0120878429019,169.11468787220633,,76.0,Yes
Control,High Value,196.55600203534263,234.0902938913854,,98.37006001121084,Yes
Control,High Value,203.4195476564574,237.2714763072868,,,No
Control,Medium Value,270.4691487042309,302.59324287122394,75.01998789,78.23660829577909,No
,Low Value,170.12406714075777,202.0876564514417,52.10762269614683,46.061006170345536,No
,Medium Value,,173.17046032789457,54.37481365440653,54.40755210713891,Yes
Control,Low Value,209.2472746654489,240.57451821234363,59.21893393944935,41.06085810014803,No
Treatment,Low Value,221.39566415696717,353.4083983651898,48.52505037358614,,Yes
Treatment,High Value,,439.9757183105514,97.349794013841,,No
Control,Medium Value,220.8917381504017,272.7618700279476,94.93591350325318,92.00390147748632,
Treatment,,174.03961675363814,272.3155468507237,92.21165596787372,89.23620175538046,No
Treatment,High Value,174.26767876481284,262.40656706884823,92.17462940413658,100.0,No
Control,High Value,267.11261639182214,321.19853543629694,94.13154897669776,100.0,Yes
Control,Low Value,256.4237900941109,312.0143235439156,,70.51442382850067,Yes
Control,Medium Value,161.84335163619443,181.9795100488433,60.926055793172935,58.83998437087839,No
Treatment,Medium Value,222.9309610562171,,73.21362699179194,63.27206647318121,Yes
Treatment,High Value,206.292608,326.2216200643849,83.39231948968704,,Yes
Control,Low Value,,,50.99535453884488,61.79712260822983,No
Control,,223.0795270100604,256.3457768578191,63.48973595493842,73.04826309058126,Yes
Treatment,Medium Value,,346.23234439918167,75.63390931,75.60033302424836,No
Treatment,High Value,123.9473525773035,172.81920729518706,77.83864617284553,,No
Treatment,Low Value,206.2750036422869,315.69148693632326,58.29969866,76.0,No
Treatment,High Value,254.8280199634829,392.2024428782408,96.43046007216874,89.99180542451889,No
Control,Medium Value,252.8221305527547,312.9491143885249,70.30617388034956,70.95895782726396,No
Treatment,Low Value,170.8630645175935,246.72474410421523,44.109861920144574,41.61900124243255,No
Treatment,High Value,147.49865493859818,225.2578517621418,81.58468810746719,100.0,No
Treatment,Medium Value,,307.05248830459885,71.93374751,82.40368927302397,Yes
Treatment,High Value,276.0717176495359,420.3104499300282,74.78034932769276,87.97333697,No
,High Value,237.34886034114336,291.7504160191278,95.49983168066952,,Yes
Control,High Value,292.8308537939129,341.20443332626365,100.0,100.0,Yes
Treatment,,140.93913501098956,206.97829368365612,57.98059306255968,64.30739975410079,No
Treatment,Medium Value,250.1074116487732,376.4877234095531,57.15567995,61.12061498773308,Yes
Control,Medium Value,231.19609225180628,275.13787602132385,96.17103208002416,,Yes
Control,Medium Value,203.03005316301451,240.17417265467856,66.75792311949321,89.77063469216043,Yes
,Medium Value,,421.7939672091669,72.73858542,,Yes
Treatment,Low Value,200.7163332629385,305.41569425307284,48.66675167,47.091382917627215,Yes
Control,High Value,180.49790912813256,222.54278614429344,91.50618113508344,87.68054574881857,No
Control,Medium Value,270.6273376714106,309.3521305932935,,97.79317984124955,No
Control,,180.6419384372032,220.46743372358296,,45.92748606570044,Yes
,High Value,238.65331438970517,273.287658,,95.24031168,No
Control,,163.1655491749896,198.7392313144269,56.34994613386724,55.7040458870196,No
Control,,192.42144904418896,232.3881772721072,42.68175735318313,50.41972768868928,Yes
Treatment,,,259.2188078240377,81.10055245324699,74.35973299170026,Yes
Control,Medium Value,203.66484200255385,240.51262242130645,,71.99698215192717,Yes
,High Value,241.83011883934705,283.63638888234823,90.85551804,,No
Control,High Value,,314.8297476,78.32963276138057,81.36884379611952,Yes
Control,Medium Value,145.11371735287958,177.70974177817467,59.05452866955075,66.34842865559823,Yes
Treatment,,241.6457658472848,370.7780892118228,54.96247918815229,,No
,Medium Value,274.8804473350525,420.3849037554545,85.80588578811516,91.30400396481278,Yes
Control,,231.6394677530912,274.00232955078883,80.37057269834419,97.57357043595913,No
Treatment,Low Value,,302.56239090068664,,58.83504384550916,No
Treatment,Low Value,214.12930861643545,328.9569755020759,66.11324340033329,56.522003437390026,No
Treatment,,203.84622026439388,316.89695559556594,63.20226315117531,70.27130329515911,Yes
,Medium Value,240.7667727639409,365.08012422048864,,74.96568020846784,Yes
Treatment,Medium Value,196.53989095551117,,74.16454985203315,67.11682708544896,Yes
Treatment,,204.51575412069232,322.3547959082776,,100.0,Yes
,Low Value,215.1092105146704,247.15087165735727,61.55662554692017,58.82256715122148,No
Control,Low Value,126.50363396057575,144.84219809741302,,59.63200636813167,No
Control,Medium Value,255.9039015463183,303.41551653226657,59.696878810713095,59.24919536528687,No
Control,,270.3929883899122,320.3698575386361,100.0,100.0,No
Control,High Value,188.43438813468637,218.8226240908805,90.41005358,92.13881949,Yes
Treatment,,251.89987641523496,396.2999210845564,50.74301794523374,47.31725401992594,No
Control,Medium Value,201.13792105134743,239.2407571743854,78.16416330439509,71.77839273,Yes
Control,Low Value,176.23573160028533,,39.03295192042884,49.067116618618414,Yes
Treatment,Medium Value,191.86630090575244,305.26648750083547,78.53265398571497,73.92144865,No
Treatment,High Value,264.5371567738196,401.4772301451069,96.92867797256471,,No
Control,Low Value,175.77038071860056,204.69966601512243,57.30454829208249,64.35461796605708,Yes
Treatment,Low Value,130.53891829933914,196.89294749646345,62.22222961463273,71.18991387932697,No
Treatment,Low Value,211.11132008243013,315.3549884166008,56.18016259176829,,No
Treatment,High Value,213.4246399581974,327.91271647751546,98.02383542134208,100.0,Yes
,Low Value,256.2417153191832,400.2637095929495,59.555938949738255,71.49580517485718,No
Control,High Value,258.4540259,297.8738767533584,100.0,100.0,Yes
Treatment,Medium Value,231.29471702157988,,69.54438276,45.19634233097701,Yes
,,297.8136941,353.92406563334123,96.64149085,76.60428416,Yes
Control,Medium Value,,399.82368482785006,34.92659441535366,32.88488519753495,No
Treatment,High Value,280.9194851668538,431.2041627674112,,100.0,Yes
Treatment,High Value,199.4803377318885,302.88927502856075,89.91235721817883,77.81552215481416,No
Treatment,Low Value,272.05017822688944,430.1101248732982,47.518758054520056,55.04751862801734,No
Control,High Value,255.9626011219252,299.4876916521058,95.48846003101208,100.0,No
Treatment,Low Value,137.60259193708464,221.5423298738833,,43.86262848191827,Yes
Treatment,Medium Value,230.97955433708373,351.40427579234324,60.67919517021929,66.07316791231732,Yes
,,227.8248371119932,355.11008242394166,79.41602809208261,61.17075208720205,No
Treatment,Low Value,204.22302978638288,310.3770997867741,48.98851730900975,65.85510277099355,Yes
Treatment,Medium Value,108.9875498098262,162.16180238619538,77.79480616079694,76.72929898157811,Yes
Control,High Value,,242.45564952301268,100.0,100.0,Yes
Treatment,,134.55532432049216,211.14168331065864,38.40710168789757,42.88292953879997,
Treatment,Low Value,137.42604540989268,222.08816004277537,56.610258000929576,54.205621419746414,No
Treatment,,199.6213882,308.15051922367047,68.45487301832348,72.83265698381487,Yes
Control,Medium Value,189.3267907744012,217.34565805700672,73.04241295233199,68.10135900510856,Yes
Treatment,Medium Value,199.5476454779614,311.85373084463026,72.42228993203045,77.52419661202624,Yes
Control,High Value,184.37300055301856,227.44250961142808,84.48641067,93.57606829938094,No
Control,,327.39814997701603,394.9923253290805,80.31954878066824,83.13395017372163,No
Treatment,,190.91286123937277,283.88473332444954,39.12152291079221,41.292929964895166,Yes
Treatment,High Value,,220.58733156888783,86.79643359766546,,Yes
Treatment,Medium Value,255.9043640920825,388.2529871815104,69.90711961522678,87.3561272,No
Control,High Value,,265.3647824465498,93.35757241988476,100.0,
Control,Medium Value,,326.1905575,81.96141195917981,94.12825744351632,No
Control,High Value,241.7857705540571,293.8877040062442,100.0,100.0,No
Control,Medium Value,189.71039949549845,226.67363387822857,75.16321222445865,69.81104308604215,Yes
Control,Medium Value,189.9532824281416,233.7972156590458,76.26797309100623,78.35488520499968,Yes
Control,High Value,231.0407162026512,285.94302241199017,88.67598793274627,,No
Treatment,,256.4415827,407.7167297935917,81.15572038144286,84.77626092398867,Yes
Treatment,Medium Value,181.43476157851623,273.1792539960538,81.32856809181393,89.84515541364267,No
Control,Low Value,256.71340094260296,308.8045857923684,53.68985042670798,60.31187889829621,No
Treatment,High Value,264.1329737,411.9386861,94.67562704869457,99.23636148528742,
Treatment,Medium Value,227.4662391631094,365.4694884299828,97.76880652014368,100.0,No
,High Value,,243.7668889196661,100.0,100.0,Yes
Control,High Value,240.33803449651936,,86.65564582485892,100.0,Yes
Treatment,,173.6655911251694,268.0609071,71.38880037457814,65.60226240337943,
Control,High Value,,307.2991071824941,100.0,,Yes
Control,High Value,350.6542130093538,425.39593477541126,,75.67338822714915,Yes
Treatment,Low Value,,341.9982023501024,50.92691126,50.525687223473575,No
Control,Low Value,214.30672655606452,258.17603359733926,40.42838216595766,54.327949451002496,Yes
Treatment,,122.31937365133103,187.4498271527754,51.14129669,64.22997483645877,No
Treatment,Medium Value,269.7328920354653,404.6986463903931,65.52478674835785,65.74277034,Yes
Treatment,Low Value,236.28443471240112,364.8390041816416,54.93994734473992,,Yes
Treatment,,248.64886316499377,385.8087120777493,53.49072345137286,60.97671540373241,No
Treatment,Medium Value,185.16422496440785,287.0505877824513,81.86234167286973,,Yes
Control,Low Value,178.52018357443197,217.24298775276645,60.05780450205871,,Yes
Control,High Value,157.74459016374573,183.22499047785573,,100.0,Yes
Control,Low Value,125.48742746731902,142.10640719305664,44.20423728518753,,No
,Low Value,166.8530290534342,205.44335737127324,53.20813051679025,51.69217505220215,Yes
Treatment,Low Value,216.47118808872045,330.98820887146405,59.37445473083952,62.89119615582376,Yes
Treatment,High Value,,344.54639339283017,93.5718384760516,70.47357172,No
,High Value,203.00705824562337,240.86146006740324,86.47071819,100.0,No
Treatment,High Value,253.51909960288168,377.9776001056095,81.46248323673035,,
Control,High Value,55.820722526544536,73.68819740991222,100.0,100.0,Yes
,Medium Value,188.1069854346039,224.66833570202985,78.46693187599169,73.94853935301796,Yes
Control,High Value,,310.8981862208369,63.890650539301625,59.04329929544599,Yes
Treatment,High Value,223.58544664987195,355.8038003271361,76.10408787206556,86.96384436109626,Yes
Treatment,High Value,,467.9873926523774,65.25515295056634,,Yes
Treatment,High Value,201.1336194446553,,73.31666962074513,59.344917445179895,Yes
Treatment,Medium Value,188.62589738004496,291.98105272661934,,50.92235164259336,Yes
Control,Low Value,,173.68009495994397,62.642493538882015,68.57894696842637,Yes
Treatment,Low Value,157.94784068471768,240.494043978074,59.14037093695222,,Yes
Treatment,High Value,250.8082287865812,,,100.0,Yes
,High Value,,421.9199714,,75.62085603273832,Yes
Control,High Value,358.8878877081734,436.9221750813823,81.36423307458148,92.79892279693864,Yes
Control,,,270.8665126,,46.63997451326964,Yes
Treatment,Low Value,,217.91549339096488,51.17458878118995,49.401065431342325,No
Treatment,High Value,309.9809346721383,478.9814279199323,80.28548315779221,91.27628439998414,Yes
Treatment,Low Value,225.4796753347047,358.3346759,53.33394053931293,62.625076236658494,No
Treatment,Medium Value,,358.31620593143504,58.67651122124971,,Yes
Control,High Value,287.5461829463665,336.36815763656904,89.08555178130403,79.67333583047412,No
,,,582.3915844456577,91.63758436078824,100.0,No
Treatment,Medium Value,207.2960444718813,317.7597141830171,61.421681792082886,69.93251261,No
Treatment,Medium Value,,275.52741987368506,65.61171415546093,,Yes
Control,,,305.39250128180026,52.67089100131509,69.87022328084232,No
,Medium Value,351.0597758790077,413.5349351227969,80.12735937,78.93699912043743,No
Treatment,,248.23219584032807,370.85163131141246,100.0,100.0,No
Treatment,,194.7052531442053,296.2671462777275,54.02448930187089,62.539029631020426,No
Treatment,Medium Value,221.82774277360605,352.3407199238704,74.04690169974103,79.9167409,Yes
Treatment,Low Value,214.13362987481875,,54.22123291792398,57.189869048381176,No
Treatment,Low Value,133.6009931161134,,63.24756906314372,70.60043073302369,Yes
Control,Low Value,,262.0644883677727,66.23104043126472,74.46069475934333,Yes
Control,,212.0778918481879,252.6847118852828,61.32946864131353,,No
Control,Medium Value,226.06470820781163,271.4509579184585,,93.20342510440511,
Treatment,High Value,250.25138247233693,393.7406794505909,95.61252188955848,100.0,No
Control,High Value,,283.2518782488017,91.32476968867776,,Yes
Control,Medium Value,118.49311233765818,,,74.03174343362844,Yes
Control,High Value,199.560447253006,236.0555457951436,85.49132386211552,,Yes
Treatment,Low Value,233.51870391675396,368.8183866949989,57.72161955263522,64.76255883661801,No
Treatment,Low Value,245.92961861830568,369.8722340015955,52.04650421125118,53.93103438328373,Yes
Control,Low Value,171.82955191615784,207.79567664689708,45.08852358596119,41.03215011549609,Yes
Treatment,Medium Value,169.00798603713835,255.7620853894604,69.45699022,68.18542875,Yes
Control,Low Value,,278.39487587903136,41.2513995,61.31347480556293,No
,Low Value,,248.7709153652594,68.87138296020375,74.2573702,No
Control,,,247.98001041679916,67.98769246881146,81.70283135333518,No
Control,Low Value,235.8083662916346,277.6997528,,58.19683778569401,Yes
Treatment,Low Value,139.31879044679428,211.3193280955685,64.76578239813198,59.61925918126949,No
Treatment,High Value,307.3404688,486.04285200799154,100.0,100.0,Yes
Treatment,Medium Value,142.36899335184546,210.11220128428667,67.59367407805591,76.05969966750473,Yes
Treatment,Low Value,,232.67234956197896,49.00030948153031,59.17507167492784,Yes
Control,Low Value,147.62616435152017,168.0018682987067,60.41924038600442,63.29553272107762,No
Treatment,Low Value,169.60271150616992,,54.20852346043602,52.780694175827534,Yes
Control,Low Value,207.86918165971983,246.16539925964736,54.432107271631565,44.19978225958639,
Treatment,High Value,280.60842718682727,435.11097067631226,90.78115244191108,,No
Treatment,High Value,233.04959371640516,358.3902768439812,94.26480366018032,,Yes
Treatment,High Value,,268.2451860904736,100.0,100.0,Yes
Control,High Value,137.71625971283402,175.3058244251958,74.18177640114887,86.57955352676223,Yes
Control,Medium Value,255.8131702282228,307.77317072544054,92.02971840384602,84.55511480291656,Yes
Control,Low Value,228.97661380147957,267.9201349209408,53.39203529410472,73.41749586403164,Yes
Control,,295.07978691637675,350.8199457,100.0,86.81278477,No
Treatment,Low Value,188.73885576982423,298.76079489318664,55.87997051825671,,No
,Medium Value,261.3454555082812,,73.31694802756228,,No
Control,Low Value,203.84622026439388,243.7668889196661,,58.40323767458828,Yes
Treatment,,,335.7860443,48.50871220918239,50.70983077302787,Yes
Treatment,High Value,216.37365201420047,343.3866793280528,100.0,100.0,Yes
Control,High Value,,227.0673479385437,96.73933521653136,100.0,Yes
